"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
93477,"Santiago_Del_Estero_VOR_AR","SDE","Santiago Del Estero","VOR",114800,-27.779399871826172,-64.31809997558594,656,"AR",,,,,,-2.007,-5.024,"BOTH","HIGH","SANE"
93478,"Sendai_VOR-DME_JP","SDE","Sendai","VOR-DME",116300,38.13859939575195,140.92100524902344,54,"JP",116300,"110X",,,,-8.011,-7.359,"BOTH","HIGH","RJSS"
93479,"St_Denis_Gillot_VOR-DME_RE","SDG","St Denis Gillot","VOR-DME",112900,-20.88479995727539,55.50979995727539,57,"RE",112900,"076X",,,,-18.007,-19.263,"BOTH","HIGH","FMEE"
93483,"Alger_VOR_DZ","SDM","Alger","VOR",113900,36.630699157714844,2.9742701053619385,,"DZ",,,,,,,-0.174,"BOTH","MEDIUM","DAAG"
93485,"Sod_House_VORTAC_US","SDO","Sod House","VORTAC",114300,41.407100677490234,-118.03500366210938,4161,"US",114300,"090X",,,,18.001,14.516,"LO","MEDIUM","US-11943"
93486,"Saidpur_VOR_BD","SDP","Saidpur","VOR",115800,25.754499435424805,88.90989685058594,125,"BD",,,,,,0.007,-0.161,"BOTH","HIGH","VGSD"
93490,"Sandhills_VORTAC_US","SDZ","Sandhills","VORTAC",111800,35.21540069580078,-79.58799743652344,590,"US",111800,"055X",,,,-3.001,-7.558,"LO","MEDIUM",
93494,"Seattle_VORTAC_US","SEA","Seattle","VORTAC",116800,47.43539810180664,-122.30999755859375,354,"US",116800,"115X",47.4357,-122.31,354,19.001,17.369,"BOTH","HIGH","KSEA"
93495,"Sebha_VOR-DME_LY","SEB","Sebha","VOR-DME",114700,26.969600677490234,14.493599891662598,1394,"LY",114700,"094X",,,,0.007,1.177,"BOTH","HIGH","HLLS"
93497,"Selinsgrove_VORTAC_US","SEG","Selinsgrove","VORTAC",110400,40.79079818725586,-76.88400268554688,620,"US",110400,"041X",,,,-8.002,-11.218,"LO","MEDIUM",
93498,"Anyang_VORTAC_KR","SEL","Anyang","VORTAC",115500,37.41389846801758,126.92900085449219,900,"KR",115500,"102X",,,,-8.011,-7.452,"BOTH","HIGH","RKSS"
93503,"La_Serena_VOR-DME_CL","SER","La Serena","VOR-DME",116500,-29.91550064086914,-71.1969985961914,479,"CL",116500,"112X",,,,,2.116,"BOTH","HIGH","SCSE"
93505,"Genova_Sestri_VOR-DME_IT","SES","Genova Sestri","VOR-DME",108600,44.417198181152344,8.823610305786133,33,"IT",108600,"023X",44.4175,8.82361,33,0.007,0.598,"BOTH","HIGH","LIMJ"
93506,"Shenyang_VOR-DME_CN","SEY","Shenyang","VOR-DME",114100,41.638301849365234,123.4800033569336,632,"CN",114100,"088X",,,,,-8.305,"BOTH","HIGH","ZYTX"
93507,"Seychelles_VOR-DME_SC","SEY","Seychelles","VOR-DME",113100,-4.6768999099731445,55.53310012817383,10,"SC",113100,"078X",,,,,-5.253,"BOTH","HIGH","FSIA"
93508,"Sandy_Point_VOR-DME_US","SEY","Sandy Point","VOR-DME",117800,41.16740036010742,-71.57610321044922,100,"US",117800,"125X",,,,-15.012,-14.419,"BOTH","MEDIUM",
93521,"Saint_Flour_Coltines_VOR_FR","SFC","Saint Flour/Coltines","VOR",109800,45.06650161743164,2.9907500743865967,3222,"FR",,,,,,,-0.339,"BOTH","HIGH","LFHQ"
93522,"Seaford_VOR-DME_GB","SFD","Seaford","VOR-DME",117000,50.76060104370117,0.12194400280714035,300,"GB",117000,"117X",,,,-3.001,-2.049,"BOTH","HIGH",
93523,"San_Fernando_De_Apure_VOR-DME_VE","SFD","San Fernando De Apure","VOR-DME",112100,7.885560035705566,-67.43730163574219,239,"VE",112100,"058X",,,,-9.007,-10.338,"BOTH","HIGH","SVSR"
93528,"Stonyfork_VOR-DME_US","SFK","Stonyfork","VOR-DME",108600,41.6953010559082,-77.4198989868164,1990,"US",108600,"023X",,,,-8.002,-11.169,"BOTH","MEDIUM",
93529,"Salt_Flat_VORTAC_US","SFL","Salt Flat","VORTAC",113000,31.74810028076172,-105.08699798583984,3730,"US",113000,"077X",,,,12.012,8.504,"LO","MEDIUM","76TE"
93531,"San_Francisco_VOR-DME_US","SFO","San Francisco","VOR-DME",115800,37.61949920654297,-122.3740005493164,13,"US",115800,"105X",,,,17.001,14.423,"BOTH","MEDIUM","KSFO"
93533,"Sfax_VOR_TN","SFX","Sfax","VOR",114000,34.71609878540039,10.688899993896484,85,"TN",,,,,,0.007,1.127,"BOTH","HIGH","DTTX"
93551,"Gabriel_VOR-DME_BR","SGC","Gabriel","VOR-DME",115400,-0.1506669968366623,-66.98519897460938,321,"BR",115400,"101X",,,,-8.007,-9.524,"BOTH","HIGH","SBUA"
93553,"Scaggs_Island_VORTAC_US","SGD","Scaggs Island","VORTAC",112100,38.17940139770508,-122.37300109863281,10,"US",112100,"058X",,,,17.001,14.513,"LO","MEDIUM",
93554,"Sheik_Elgunied_VOR-DME_SD","SGD","Sheik Elgunied","VOR-DME",115700,15.628299713134766,33.07279968261719,1465,"SD",115700,"104X",,,,,2.251,"BOTH","HIGH",
93556,"Saga_VOR-DME_JP","SGE","Saga","VOR-DME",114750,33.14860153198242,130.29299926757812,40,"JP",114750,"094Y",,,,-7.011,-6.38,"LO","HIGH","RJFS"
93558,"Springfield_VORTAC_US","SGF","Springfield","VORTAC",116900,37.355899810791016,-93.33399963378906,1240,"US",116900,"116X",,,,4.001,2.08,"BOTH","HIGH",
93559,"Springfield_VOR-DME_US","SGH","Springfield","VOR-DME",113200,39.83649826049805,-83.84500122070312,1050,"US",113200,"079X",,,,-4.001,-5.484,"LO","LOW","KSGH"
93560,"St_Augustine_VOR-DME_US","SGJ","St Augustine","VOR-DME",109400,29.95669937133789,-81.33039855957031,10,"US",109400,"031X",,,,-6.001,-5.347,"LO","LOW",
93561,"Santiago_VOR-DME_DO","SGO","Santiago","VOR-DME",114900,19.40730094909668,-70.60379791259766,580,"DO",114900,"096X",,,,,-10.178,"LO","MEDIUM","MDST"
93563,"Sagres_VOR-DME_PT","SGR","Sagres","VOR-DME",113900,37.083900451660156,-8.946390151977539,500,"PT",113900,"086X",,,,,-3.496,"BOTH","HIGH",
93568,"Slope_Hill_VOR-DME_NZ","SH","Slope Hill","VOR-DME",113600,-44.984100341796875,168.7830047607422,1394,"NZ",113600,"083X",,,,23.007,23.484,"BOTH","HIGH","NZQN"
93569,"Salekhard_VOR-DME_RU","SH","Salekhard","VOR-DME",113300,66.58830261230469,66.60669708251953,218,"RU",113300,"080X",,,,,22.411,"BOTH","HIGH","USDD"
93575,"Sharurah_VORTAC_SA","SHA","Sharurah","VORTAC",114300,17.470199584960938,47.1338996887207,2356,"SA",114300,"090X",,,,1.007,1.314,"BOTH","HIGH","OESH"
93576,"Hongqiao_VOR-DME_CN","SHA","Hongqiao","VOR-DME",117200,31.200000762939453,121.33200073242188,46,"CN",117200,"119X",,,,,-5.148,"BOTH","HIGH","ZSSS"
93577,"Shannon_VOR-DME_IE","SHA","Shannon","VOR-DME",113300,52.72100067138672,-8.885210037231445,130,"IE",113300,"080X",,,,-8.007,-6.041,"BOTH","HIGH","EINN"
93578,"Shelbyville_VORTAC_US","SHB","Shelbyville","VORTAC",112000,39.632598876953125,-85.82430267333984,810,"US",112000,"057X",,,,1.001,-4.086,"LO","MEDIUM",
93583,"Sharjah_VOR-DME_AE","SHJ","Sharjah","VOR-DME",112300,25.330299377441406,55.520599365234375,130,"AE",112300,"070X",,,,1.007,1.309,"BOTH","HIGH","OMSJ"
93584,"Shekou_VOR-DME_CN","SHK","Shekou","VOR-DME",115900,22.498300552368164,113.9020004272461,1142,"CN",115900,"106X",,,,,-2.163,"BOTH","HIGH",
93585,"Shilong_VOR-DME_CN","SHL","Shilong","VOR-DME",115700,23.09000015258789,113.85299682617188,45,"CN",115700,"104X",,,,,-2.222,"BOTH","HIGH",
93587,"Sharm_El_Sheikh_VOR-DME_EG","SHM","Sharm El Sheikh","VOR-DME",114200,27.99810028076172,34.413299560546875,130,"EG",114200,"089X",,,,3.007,3.185,"BOTH","HIGH","HESH"
93589,"Sheridan_VORTAC_US","SHR","Sheridan","VORTAC",115300,44.84230041503906,-107.06099700927734,4410,"US",115300,"100X",,,,13.001,11.211,"LO","MEDIUM","KSHR"
93590,"Shangrao_VOR-DME_CN","SHR","Shangrao","VOR-DME",114000,28.41670036315918,117.96700286865234,224,"CN",114000,"087X",,,,,-4.025,"BOTH","HIGH",
93593,"Sitia_VOR-DME_GR","SHT","Sitia","VOR-DME",112900,35.21860122680664,26.106800079345703,376,"GR",112900,"076X",,,,,3.2,"TERMINAL","HIGH","LGST"
93596,"Shuyuan_VOR-DME_CN","SHY","Shuyuan","VOR-DME",113600,30.950000762939453,121.86199951171875,18,"CN",113600,"083X",,,,,-5.157,"BOTH","HIGH","ZSPD"
93597,"Sunshine_VOR-DME_US","SHY","Sunshine","VOR-DME",108400,38.04059982299805,-92.60240173339844,910,"US",108400,"021X",,,,5.001,1.316,"TERMINAL","MEDIUM",
93598,"Shengzhou_VOR-DME_CN","SHZ","Shengzhou","VOR-DME",113400,29.59670066833496,120.81300354003906,1,"CN",113400,"081X",,,,,-4.462,"BOTH","HIGH",
93607,"Shaikh_Isa_VORTAC_BH","SIA","Shaikh Isa","VORTAC",117600,25.92180061340332,50.59049987792969,136,"BH",117600,"123X",,,,,2.091,"BOTH","HIGH","OBBS"
93608,"Xianyang_VOR-DME_CN","SIA","Xianyang","VOR-DME",115300,34.44670104980469,108.75,1634,"CN",115300,"100X",,,,,-3.11,"BOTH","HIGH","ZLXY"
93609,"Sangster_VOR-DME_JM","SIA","Sangster","VOR-DME",115700,18.500999450683594,-77.92410278320312,4,"JM",115700,"104X",,,,-5.001,-5.367,"BOTH","HIGH","MKJS"
93611,"Sea_Isle_VORTAC_US","SIE","Sea Isle","VORTAC",114800,39.09550094604492,-74.80030059814453,10,"US",114800,"095X",,,,-9.002,-12.119,"BOTH","HIGH","KWWD"
93612,"Siena_VOR-DME_IT","SIE","Siena","VOR-DME",110200,43.25279998779297,11.253100395202637,638,"IT",110200,"039X",,,,,1.325,"BOTH","HIGH","LIQS"
93613,"Shigi_VOR-DME_JP","SIE","Shigi","VOR-DME",111600,34.62839889526367,135.66200256347656,1494,"JP",111600,"053X",,,,-7.011,-6.597,"BOTH","LOW","RJBB"
93614,"Siedlce_VOR-DME_PL","SIE","Siedlce","VOR-DME",114700,52.155399322509766,22.2007999420166,591,"PL",114700,"094X",,,,3.007,4.376,"BOTH","HIGH",
93615,"Somosierra_VOR-DME_ES","SIE","Somosierra","VOR-DME",115400,41.15169906616211,-3.6046700477600098,5659,"ES",115400,"101X",41.1517,-3.60485,5659,,-2.173,"BOTH","HIGH",
93618,"Sigdal_VOR-DME_NO","SIG","Sigdal","VOR-DME",117700,60.015098571777344,9.630060195922852,2410,"NO",117700,"124X",,,,-1.001,0.436,"RNAV","HIGH",
93623,"Sinko_VOR-DME_MK","SIN","Sinko","VOR-DME",111450,41.98080062866211,22.3656005859375,3891,"MK",111450,"051Y",,,,,3.276,"BOTH","HIGH","LWSK"
93624,"Sinop_VOR-DME_TR","SIN","Sinop","VOR-DME",114000,42.02220153808594,35.076698303222656,49,"TR",114000,"087X",,,,3.007,5.068,"BOTH","HIGH","LTCM"
93626,"Sion_VOR-DME_CH","SIO","Sion","VOR-DME",112150,46.21549987792969,7.288780212402344,1594,"CH",112150,"058Y",,,,-1.007,0.339,"BOTH","LOW","LSGS"
93627,"Sirri_Island_VOR-DME_IR","SIR","Sirri Island","VOR-DME",113750,25.914199829101562,54.5364990234375,42,"IR",113750,"084Y",,,,1.501,1.42,"BOTH","HIGH","OIBS"
93631,"San_Isidro_VOR_DO","SIS","San Isidro","VOR",114500,18.5044002532959,-69.76249694824219,111,"DO",,,,,,,-10.378,"LO","MEDIUM","MDSI"
93632,"Resistencia_VOR-DME_AR","SIS","Resistencia","VOR-DME",115100,-27.4468994140625,-59.05720138549805,194,"AR",115100,"098X",,,,,-9.541,"BOTH","HIGH","SARE"
93635,"Sitia_VOR-DME_GR","SIT","Sitia","VOR-DME",113300,35.06840133666992,26.18910026550293,2058,"GR",113300,"080X",,,,1.007,3.19,"BOTH","HIGH","LGST"
93637,"Sivas_VOR-DME_TR","SIV","Sivas","VOR-DME",114200,39.789398193359375,36.8932991027832,5279,"TR",114200,"089X",,,,3.007,4.512,"BOTH","HIGH","LTAR"
93640,"Pinang_Sore_VOR-DME_ID","SIX","Pinang Sore","VOR-DME",114300,1.5522700548171997,98.89140319824219,43,"ID",114300,"090X",,,,,-0.316,"BOTH","HIGH","WIMS"
93641,"Sinjon_VOR-DME_SG","SJ","Sinjon","VOR-DME",113500,1.2225899696350098,103.85399627685547,150,"SG",113500,"082X",,,,0.011,0.147,"BOTH","HIGH","WSAP"
93647,"San_Jose_VOR-DME_US","SJC","San Jose","VOR-DME",114100,37.374698638916016,-121.94499969482422,43,"US",114100,"088X",,,,16.001,14.345,"LO","MEDIUM","KSJC"
93649,"Cabos_VOR-DME_MX","SJD","Cabos","VOR-DME",114000,23.14620018005371,-109.72200012207031,374,"MX",114000,"087X",,,,10.001,9.231,"BOTH","HIGH","MMSD"
93650,"San_Jose_Del_Guaviare_VOR-DME_CO","SJE","San Jose Del Guaviare","VOR-DME",113300,2.5728299617767334,-72.63379669189453,520,"CO",113300,"080X",,,,-5.007,-6.171,"BOTH","HIGH","SKSJ"
93651,"Shimojishima_VOR-DME_JP","SJE","Shimojishima","VOR-DME",117100,24.8218994140625,125.14399719238281,66,"JP",117100,"118X",,,,-3.007,-3.564,"BOTH","HIGH","RORS"
93652,"Semmes_VORTAC_US","SJI","Semmes","VORTAC",115300,30.72599983215332,-88.35929870605469,190,"US",115300,"100X",,,,5.001,-0.444,"BOTH","HIGH","KMOB"
93654,"San_Juan_VOR_PE","SJN","San Juan","VOR",117100,-15.240599632263184,-75.10420227050781,,"PE",,,,,,0.007,-0.268,"BOTH","HIGH","SPJN"
93655,"St_Johns_VORTAC_US","SJN","St Johns","VORTAC",112300,34.42409896850586,-109.14399719238281,6840,"US",112300,"070X",,,,12.001,10.439,"BOTH","HIGH",
93656,"San_Jose_VOR-DME_GT","SJO","San Jose","VOR-DME",114100,13.9350004196167,-90.85169982910156,46,"GT",114100,"088X",,,,3.007,2.517,"BOTH","HIGH","MGSJ"
93657,"San_Angelo_VORTAC_US","SJT","San Angelo","VORTAC",115100,31.375,-100.45500183105469,1890,"US",115100,"098X",,,,10.012,6.411,"BOTH","HIGH","KSJT"
93658,"San_Juan_VORTAC_PR","SJU","San Juan","VORTAC",114000,18.446300506591797,-65.989501953125,7,"PR",114000,"087X",,,,-11.006,-12.382,"LO","HIGH","TJSJ"
93659,"San_Julian_VOR-DME_AR","SJU","San Julian","VOR-DME",117700,-49.30979919433594,-67.81289672851562,190,"AR",117700,"124X",,,,11.007,9.479,"BOTH","HIGH","SAWJ"
93661,"Zhengding_VOR-DME_CN","SJW","Zhengding","VOR-DME",117700,38.279998779296875,114.7020034790039,223,"CN",117700,"124X",,,,,-5.265,"BOTH","HIGH","ZBSJ"
93676,"Sakaras_VOR-DME_IN","SKA","Sakaras","VOR-DME",117200,27.848400115966797,77.0082015991211,664,"IN",117200,"119X",,,,1.011,0.321,"BOTH","HIGH",
93677,"Skelleftea_VOR-DME_SE","SKA","Skelleftea","VOR-DME",113400,64.62670135498047,21.079299926757812,174,"SE",113400,"081X",,,,5.001,6.271,"BOTH","HIGH","ESNS"
93681,"Shahre_Kord_VOR-DME_IR","SKD","Shahre Kord","VOR-DME",117300,32.27980041503906,50.85490036010742,6723,"IR",117300,"120X",,,,,3.169,"BOTH","HIGH","OIFS"
93685,"Shinoda_VOR-DME_JP","SKE","Shinoda","VOR-DME",112300,34.49190139770508,135.447998046875,244,"JP",112300,"070X",,,,-7.011,-6.579,"BOTH","HIGH","RJBB"
93686,"Skagen_VOR-DME_NO","SKG","Skagen","VOR-DME",112800,68.57839965820312,15.034899711608887,34,"NO",112800,"075X",,,,1.007,3.461,"RNAV","HIGH","ENSK"
93689,"Skien_VOR-DME_NO","SKI","Skien","VOR-DME",113600,59.1879997253418,9.570289611816406,491,"NO",113600,"083X",,,,0.001,0.439,"RNAV","HIGH","ENSN"
93691,"Skopje_VOR-DME_MK","SKJ","Skopje","VOR-DME",112800,41.935001373291016,21.630599975585938,872,"MK",112800,"075X",,,,2.007,3.207,"BOTH","HIGH","LWSK"
93694,"Songkhla_VOR-DME_TH","SKL","Songkhla","VOR-DME",113500,7.1887898445129395,100.60399627685547,12,"TH",113500,"082X",,,,0.011,-0.194,"BOTH","HIGH","VTSH"
93695,"Sakon_Nakhon_VOR-DME_TH","SKN","Sakon Nakhon","VOR-DME",114200,17.214099884033203,104.13700103759766,529,"TH",114200,"089X",,,,0.007,-0.455,"BOTH","HIGH","VTUI"
93698,"Sikasso_VOR-DME_ML","SKO","Sikasso","VOR-DME",116500,11.59220027923584,-5.8157501220703125,1397,"ML",116500,"112X",,,,,-4.56,"BOTH","HIGH","GATB"
93699,"Skopelos_VOR-DME_GR","SKP","Skopelos","VOR-DME",113400,39.18080139160156,23.615800857543945,1218,"GR",113400,"081X",,,,1.007,3.228,"BOTH","HIGH",
93700,"Skrydstrup_VORTAC_DK","SKR","Skrydstrup","VORTAC",110400,55.22890090942383,9.214059829711914,138,"DK",110400,"041X",,,,1.008,0.454,"BOTH","HIGH","EKSP"
93702,"Skiros_VOR-DME_GR","SKS","Skiros","VOR-DME",116600,38.97740173339844,24.490100860595703,44,"GR",116600,"113X",,,,,3.285,"BOTH","HIGH","LGSY"
93706,"Sandusky_VOR-DME_US","SKY","Sandusky","VOR-DME",109200,41.43450164794922,-82.65480041503906,580,"US",109200,"029X",,,,-4.001,-7.117,"LO","MEDIUM","US-11548"
93722,"Sliac_VOR-DME_SK","SLC","Sliac","VOR-DME",114000,48.45320129394531,19.11590003967285,1670,"SK",114000,"087X",,,,2.007,3.272,"BOTH","HIGH","LZSL"
93725,"Seal_Beach_VORTAC_US","SLI","Seal Beach","VORTAC",115700,33.78329849243164,-118.05500030517578,23,"US",115700,"104X",,,,15.001,13.013,"BOTH","MEDIUM","KSLI"
93726,"Sao_Luis_VOR-DME_BR","SLI","Sao Luis","VOR-DME",113500,-2.589169979095459,-44.2400016784668,178,"BR",113500,"082X",,,,-20.507,-20.492,"BOTH","HIGH","SBSL"
93729,"Saranac_Lake_VOR-DME_US","SLK","Saranac Lake","VOR-DME",109200,44.38460159301758,-74.20449829101562,1650,"US",109200,"029X",,,,-14.001,-14.232,"LO","MEDIUM","KSLK"
93730,"Salalah_VOR-DME_OM","SLL","Salalah","VOR-DME",112300,17.04439926147461,54.094200134277344,111,"OM",112300,"070X",,,,0.007,0.247,"BOTH","HIGH","OOSA"
93731,"Sabadell_VOR-DME_ES","SLL","Sabadell","VOR-DME",112000,41.519901275634766,2.1097500324249268,499,"ES",112000,"057X",41.52,2.10975,499,,-0.368,"BOTH","HIGH","LEBL"
93732,"Lucia_VOR-DME_MX","SLM","Lucia","VOR-DME",116600,19.742799758911133,-99.02980041503906,7350,"MX",116600,"113X",,,,6.007,5.573,"BOTH","HIGH",
93733,"Salina_VORTAC_US","SLN","Salina","VORTAC",117100,38.92509841918945,-97.62139892578125,1310,"US",117100,"118X",,,,7.004,5.067,"BOTH","HIGH","KSLN"
93735,"Solo_VOR-DME_ID","SLO","Solo","VOR-DME",116300,-7.507719993591309,110.79399871826172,394,"ID",116300,"110X",,,,1.011,1.144,"BOTH","HIGH","WARQ"
93738,"Potosi_VOR-DME_MX","SLP","Potosi","VOR-DME",117200,22.256399154663086,-100.93000030517578,6035,"MX",117200,"119X",,,,8.002,6.399,"BOTH","HIGH","MMSP"
93741,"Sulphur_Springs_VOR-DME_US","SLR","Sulphur Springs","VOR-DME",109000,33.19860076904297,-95.5426025390625,480,"US",109000,"027X",,,,8.008,3.526,"LO","MEDIUM","TX19"
93742,"Salinas_VOR-DME_PE","SLS","Salinas","VOR-DME",114700,-11.287599563598633,-77.5625,324,"PE",114700,"094X",,,,1.007,0.129,"BOTH","HIGH",
93745,"Slate_Run_VORTAC_US","SLT","Slate Run","VORTAC",113900,41.51279830932617,-77.97010040283203,2320,"US",113900,"086X",,,,-8.002,-10.498,"BOTH","HIGH",
93747,"Lulea_VOR-DME_SE","SLU","Lulea","VOR-DME",115100,65.54019927978516,22.134300231933594,58,"SE",115100,"098X",,,,6.001,7.106,"BOTH","HIGH","ESPA"
93715,"Soloviivka_VOR-DME_UA","SLV","Soloviivka","VOR-DME",113300,50.1863,29.5701,,"UA",,,,,,,6,"BOTH","HIGH",
93749,"Sutherland_VOR_ZA","SLV","Sutherland","VOR",113300,-32.45009994506836,20.622400283813477,,"ZA",,,,,,-21.007,-23.246,"BOTH","HIGH","FASL"
93751,"Saltillo_VOR-DME_MX","SLW","Saltillo","VOR-DME",116100,25.546100616455078,-100.93000030517578,4778,"MX",116100,"108X",,,,8.011,6.432,"BOTH","HIGH","MMIO"
93768,"Santa_Maria_VOR-DME_BR","SMA","Santa Maria","VOR-DME",112000,-29.709999084472656,-53.713199615478516,287,"BR",112000,"057X",,,,-12.007,-13.234,"BOTH","HIGH","SBSM"
93772,"Olbia_Costa_Smeralda_VOR-DME_IT","SME","Olbia Costa Smeralda","VOR-DME",113900,40.88999938964844,9.501179695129395,64,"IT",113900,"086X",40.8902,9.50056,64,0.007,1.093,"RNAV","HIGH","LIEO"
93775,"Simferopol_VOR-DME_UA","SMF","Simferopol","VOR-DME",116600,45.05139923095703,33.97930145263672,623,"UA",116600,"113X",,,,,5.372,"BOTH","HIGH","UKFF"
93779,"Mitrovica_VOR-DME_RS","SMI","Mitrovica","VOR-DME",117000,45.009498596191406,19.43079948425293,262,"RS",117000,"117X",,,,2.007,3.139,"RNAV","HIGH",
93782,"Shymkent_VOR-DME_KZ","SMK","Shymkent","VOR-DME",115600,42.35860061645508,69.50469970703125,1430,"KZ",115600,"103X",,,,,5.169,"BOTH","HIGH",
93783,"Abu_Simbel_VOR-DME_EG","SML","Abu Simbel","VOR-DME",113500,22.354900360107422,31.621999740600586,640,"EG",113500,"082X",,,,2.007,2.483,"BOTH","HIGH","HEBL"
93784,"Sidi_Slimane_VOR-DME_MA","SMN","Sidi Slimane","VOR-DME",115500,34.23249816894531,-6.050559997558594,179,"MA",115500,"102X",,,,,-2.47,"BOTH","HIGH","GMSL"
93785,"Mateo_VOR-DME_MX","SMO","Mateo","VOR-DME",112100,19.555700302124023,-99.22830200195312,7800,"MX",112100,"058X",,,,,6.022,"TERMINAL","HIGH",
93786,"Santa_Monica_VOR-DME_US","SMO","Santa Monica","VOR-DME",110800,34.01020050048828,-118.45700073242188,114,"US",110800,"045X",,,,15.001,13.076,"LO","MEDIUM",
93788,"Simara_VOR-DME_NP","SMR","Simara","VOR-DME",112900,27.164199829101562,84.9822006225586,450,"NP",112900,"076X",,,,0.011,0.039,"BOTH","HIGH","VNSI"
93794,"Siu_Mo_To_VOR-DME_HK","SMT","Siu Mo To","VOR-DME",114800,22.337600708007812,113.98200225830078,39,"HK",114800,"095X",,,,-2.011,-2.142,"BOTH","HIGH","VHHH"
93796,"Samui_VOR-DME_TH","SMU","Samui","VOR-DME",117600,9.547080039978027,100.06199645996094,79,"TH",117600,"123X",,,,0.011,-0.267,"BOTH","HIGH","VTSM"
93808,"Moriya_VOR-DME_JP","SNE","Moriya","VOR-DME",114000,35.93479919433594,139.9810028076172,132,"JP",114000,"087X",,,,-7.011,-6.587,"BOTH","HIGH",
93810,"Srinagar_VOR-DME_IN","SNG","Srinagar","VOR-DME",115900,34.00199890136719,74.75460052490234,5458,"IN",115900,"106X",,,,2.011,2.021,"BOTH","HIGH","VISR"
93813,"Santorini_VOR-DME_GR","SNI","Santorini","VOR-DME",110400,36.394901275634766,25.48259925842285,181,"GR",110400,"041X",,,,2.007,3.214,"LO","HIGH","LGSR"
93814,"Sanandaj_VOR-DME_IR","SNJ","Sanandaj","VOR-DME",116500,35.23889923095703,47.0078010559082,4522,"IR",116500,"112X",,,,3.001,4.075,"BOTH","HIGH","OICS"
93816,"Santo_Domingo_VOR-DME_CL","SNO","Santo Domingo","VOR-DME",113700,-33.66579818725586,-71.61940002441406,245,"CL",113700,"084X",,,,5.005,4.267,"BOTH","HIGH","SCSN"
93819,"Santander_VOR-DME_ES","SNR","Santander","VOR-DME",115300,43.449798583984375,-3.9024100303649902,164,"ES",115300,"100X",43.4496,-3.90249,164,-4.007,-2.346,"BOTH","HIGH","LEXJ"
93820,"Salinas_VORTAC_US","SNS","Salinas","VORTAC",117300,36.66379928588867,-121.60299682617188,101,"US",117300,"120X",,,,17.001,14.202,"BOTH","HIGH","KSNS"
93821,"San_Antonio_De_Areco_VOR-DME_AR","SNT","San Antonio De Areco","VOR-DME",117700,-34.219398498535156,-59.43560028076172,98,"AR",117700,"124X",,,,-4.007,-6.215,"BOTH","HIGH","SAAA"
93822,"Praia_VOR-DME_CV","SNT","Praia","VOR-DME",116600,14.93910026550293,-23.482099533081055,340,"CV",116600,"113X",,,,,-11.237,"BOTH","HIGH",
93823,"Porto_Santo_VOR-DME_PT","SNT","Porto Santo","VOR-DME",114900,33.090301513671875,-16.35059928894043,367,"PT",114900,"096X",,,,-8.007,-6.254,"BOTH","HIGH","LPPS"
93825,"Sollenau_VOR-DME_AT","SNU","Sollenau","VOR-DME",115500,47.874900817871094,16.288400650024414,891,"AT",115500,"102X",,,,1.007,2.465,"BOTH","HIGH","LOWW"
93826,"Sidney_VORTAC_US","SNY","Sidney","VORTAC",115900,41.09669876098633,-102.98300170898438,4300,"US",115900,"106X",,,,13.001,8.365,"BOTH","HIGH",
93383,"Soacha_VOR-DME_CO","SOA","Soacha","VOR-DME",108600,4.6030597686768,-74.273101806641,8069,"CO",108600,"023X",,,,,-5.3,"BOTH","HIGH",
93837,"Sonai_VOR-DME_JP","SOE","Sonai","VOR-DME",114550,24.47089958190918,123.01200103759766,50,"JP",114550,"092Y",,,,,-3.422,"BOTH","HIGH",
93838,"Sofia_VOR-DME_BG","SOF","Sofia","VOR-DME",112600,42.69810104370117,23.389400482177734,1772,"BG",112600,"073X",,,,2.007,3.439,"BOTH","HIGH","LBSF"
93840,"Sorong_VOR-DME_ID","SOG","Sorong","VOR-DME",114400,-0.9231250286102295,131.1199951171875,10,"ID",114400,"091X",,,,2.007,2.047,"BOTH","HIGH","ID-0320"
93841,"Sogndal_VOR-DME_NO","SOG","Sogndal","VOR-DME",114200,61.15019989013672,7.159739971160889,1652,"NO",114200,"089X",,,,2.003,-0.285,"BOTH","LOW","ENSG"
93843,"South_Kauai_VORTAC_US","SOK","South Kauai","VORTAC",115400,21.900400161743164,-159.5290069580078,630,"US",115400,"101X",,,,11.001,9.572,"BOTH","HIGH","PHBK"
93844,"Sokoto_VOR-DME_NG","SOK","Sokoto","VOR-DME",113900,12.921099662780762,5.229310035705566,1004,"NG",113900,"086X",,,,,-1.46,"BOTH","HIGH","DNSO"
93848,"San_Tome_VOR-DME_VE","SOM","San Tome","VOR-DME",116500,8.943920135498047,-64.15640258789062,831,"VE",116500,"112X",,,,-11.007,-12.398,"BOTH","HIGH","SVST"
93852,"Sorrento_VOR-DME_IT","SOR","Sorrento","VOR-DME",112200,40.58259963989258,14.335100173950195,1653,"IT",112200,"059X",,,,1.007,2.038,"BOTH","HIGH",
93854,"Snowbird_VORTAC_US","SOT","Snowbird","VORTAC",108800,35.79010009765625,-83.05239868164062,4239,"US",108800,"025X",,,,-4.001,-5.302,"BOTH","MEDIUM",
